ts_code,trade_date,field,stored,reconstructed,abs_diff,match
600089.SH,20260428,current_ratio,1.1456,1.1456,0.0,True
600089.SH,20260429,current_ratio,1.1456,1.1456,0.0,True
600089.SH,20260430,current_ratio,1.2129,1.2129,0.0,True
600089.SH,20260424,net_income,6000983412.25,6000983412.25,0.0,True
600089.SH,20260427,net_income,6000983412.25,6000983412.25,0.0,True
600089.SH,20260428,net_income,6000983412.25,6000983412.25,0.0,True
600089.SH,20260429,net_income,6000983412.25,6000983412.25,0.0,True
600089.SH,20260430,net_income,2141208723.92,2141208723.92,0.0,True
600089.SH,20260424,revenue,97226538368.58,97226538368.58,0.0,True
600089.SH,20260427,revenue,97226538368.58,97226538368.58,0.0,True
600089.SH,20260428,revenue,97226538368.58,97226538368.58,0.0,True
600089.SH,20260429,revenue,97226538368.58,97226538368.58,0.0,True
600089.SH,20260430,revenue,24946054529.83,24946054529.83,0.0,True
600089.SH,20260424,total_assets,227150381638.59,227150381638.59,0.0,True
600089.SH,20260427,total_assets,227150381638.59,227150381638.59,0.0,True
600089.SH,20260428,total_assets,227150381638.59,227150381638.59,0.0,True
600089.SH,20260429,total_assets,227150381638.59,227150381638.59,0.0,True
600089.SH,20260430,total_assets,241402698649.1,241402698649.1,0.0,True
600089.SH,20260424,equity,74391821610.86,74391821610.86,0.0,True
600089.SH,20260427,equity,74391821610.86,74391821610.86,0.0,True
600089.SH,20260428,equity,74391821610.86,74391821610.86,0.0,True
600089.SH,20260429,equity,74391821610.86,74391821610.86,0.0,True
600089.SH,20260430,equity,76656176553.67,76656176553.67,0.0,True
600089.SH,20260424,op_cashflow,9330630988.81,9330630988.81,0.0,True
600089.SH,20260427,op_cashflow,9330630988.81,9330630988.81,0.0,True
600089.SH,20260428,op_cashflow,9330630988.81,9330630988.81,0.0,True
600089.SH,20260429,op_cashflow,9330630988.81,9330630988.81,0.0,True
600089.SH,20260430,op_cashflow,527405267.24,527405267.24,0.0,True
600111.SH,20260424,roe,0.09561,0.09561,0.0,True
600111.SH,20260427,roe,0.09561,0.09561,0.0,True
600111.SH,20260428,roe,0.09561,0.09561,0.0,True
600111.SH,20260429,roe,0.036531,0.036531,0.0,True
600111.SH,20260430,roe,0.036531,0.036531,0.0,True
600111.SH,20260424,grossprofit_margin,0.122073,0.122073,0.0,True
600111.SH,20260427,grossprofit_margin,0.122073,0.122073,0.0,True
600111.SH,20260428,grossprofit_margin,0.122073,0.122073,0.0,True
600111.SH,20260429,grossprofit_margin,0.132238,0.132238,0.0,True
600111.SH,20260430,grossprofit_margin,0.132238,0.132238,0.0,True
600111.SH,20260424,debt_to_assets,0.35885100000000003,0.35885100000000003,0.0,True
600111.SH,20260427,debt_to_assets,0.35885100000000003,0.35885100000000003,0.0,True
600111.SH,20260428,debt_to_assets,0.35885100000000003,0.35885100000000003,0.0,True
600111.SH,20260429,debt_to_assets,0.368313,0.368313,0.0,True
600111.SH,20260430,debt_to_assets,0.368313,0.368313,0.0,True
600111.SH,20260424,current_ratio,2.7278,2.7278,0.0,True
600111.SH,20260427,current_ratio,2.7278,2.7278,0.0,True
600111.SH,20260428,current_ratio,2.7278,2.7278,0.0,True
600111.SH,20260429,current_ratio,2.5747,2.5747,0.0,True
600111.SH,20260430,current_ratio,2.5747,2.5747,0.0,True
600111.SH,20260424,net_income,2858805350.72,2858805350.72,0.0,True
600111.SH,20260427,net_income,2858805350.72,2858805350.72,0.0,True
600111.SH,20260428,net_income,2858805350.72,2858805350.72,0.0,True
600111.SH,20260429,net_income,1047148420.38,1047148420.38,0.0,True
600111.SH,20260430,net_income,1047148420.38,1047148420.38,0.0,True
600111.SH,20260424,revenue,42563083233.34,42563083233.34,0.0,True
600111.SH,20260427,revenue,42563083233.34,42563083233.34,0.0,True
600111.SH,20260428,revenue,42563083233.34,42563083233.34,0.0,True
600111.SH,20260429,revenue,11858916345.03,11858916345.03,0.0,True
600111.SH,20260430,revenue,11858916345.03,11858916345.03,0.0,True
600111.SH,20260424,total_assets,48127817177.89,48127817177.89,0.0,True
600111.SH,20260427,total_assets,48127817177.89,48127817177.89,0.0,True
600111.SH,20260428,total_assets,48127817177.89,48127817177.89,0.0,True
600111.SH,20260429,total_assets,50525574891.71,50525574891.71,0.0,True
600111.SH,20260430,total_assets,50525574891.71,50525574891.71,0.0,True
600111.SH,20260424,equity,24660969712.52,24660969712.52,0.0,True
600111.SH,20260427,equity,24660969712.52,24660969712.52,0.0,True
600111.SH,20260428,equity,24660969712.52,24660969712.52,0.0,True
600111.SH,20260429,equity,25583482690.4,25583482690.4,0.0,True
600111.SH,20260430,equity,25583482690.4,25583482690.4,0.0,True
600111.SH,20260424,op_cashflow,1114870322.24,1114870322.24,0.0,True
600111.SH,20260427,op_cashflow,1114870322.24,1114870322.24,0.0,True
600111.SH,20260428,op_cashflow,1114870322.24,1114870322.24,0.0,True
600111.SH,20260429,op_cashflow,-271779037.32,-271779037.32,0.0,True
600111.SH,20260430,op_cashflow,-271779037.32,-271779037.32,0.0,True
002415.SZ,20260424,roe,0.032833,0.032833,0.0,True
002415.SZ,20260427,roe,0.032833,0.032833,0.0,True
002415.SZ,20260428,roe,0.032833,0.032833,0.0,True
002415.SZ,20260429,roe,0.032833,0.032833,0.0,True
002415.SZ,20260430,roe,0.032833,0.032833,0.0,True
002415.SZ,20260424,grossprofit_margin,0.49085500000000004,0.49085500000000004,0.0,True
002415.SZ,20260427,grossprofit_margin,0.49085500000000004,0.49085500000000004,0.0,True
002415.SZ,20260428,grossprofit_margin,0.49085500000000004,0.49085500000000004,0.0,True
002415.SZ,20260429,grossprofit_margin,0.49085500000000004,0.49085500000000004,0.0,True
002415.SZ,20260430,grossprofit_margin,0.49085500000000004,0.49085500000000004,0.0,True
002415.SZ,20260424,debt_to_assets,0.302572,0.302572,0.0,True
002415.SZ,20260427,debt_to_assets,0.302572,0.302572,0.0,True
002415.SZ,20260428,debt_to_assets,0.302572,0.302572,0.0,True
002415.SZ,20260429,debt_to_assets,0.302572,0.302572,0.0,True
002415.SZ,20260430,debt_to_assets,0.302572,0.302572,0.0,True
002415.SZ,20260424,current_ratio,2.7214,2.7214,0.0,True
002415.SZ,20260427,current_ratio,2.7214,2.7214,0.0,True
002415.SZ,20260428,current_ratio,2.7214,2.7214,0.0,True
002415.SZ,20260429,current_ratio,2.7214,2.7214,0.0,True
002415.SZ,20260430,current_ratio,2.7214,2.7214,0.0,True
002415.SZ,20260424,net_income,3261544265.74,3261544265.74,0.0,True
002415.SZ,20260427,net_income,3261544265.74,3261544265.74,0.0,True
002415.SZ,20260428,net_income,3261544265.74,3261544265.74,0.0,True
002415.SZ,20260429,net_income,3261544265.74,3261544265.74,0.0,True
002415.SZ,20260430,net_income,3261544265.74,3261544265.74,0.0,True
002415.SZ,20260424,revenue,20715444490.55,20715444490.55,0.0,True
002415.SZ,20260427,revenue,20715444490.55,20715444490.55,0.0,True
002415.SZ,20260428,revenue,20715444490.55,20715444490.55,0.0,True
002415.SZ,20260429,revenue,20715444490.55,20715444490.55,0.0,True
002415.SZ,20260430,revenue,20715444490.55,20715444490.55,0.0,True
002415.SZ,20260424,total_assets,135311587226.93,135311587226.93,0.0,True
002415.SZ,20260427,total_assets,135311587226.93,135311587226.93,0.0,True
002415.SZ,20260428,total_assets,135311587226.93,135311587226.93,0.0,True
002415.SZ,20260429,total_assets,135311587226.93,135311587226.93,0.0,True
002415.SZ,20260430,total_assets,135311587226.93,135311587226.93,0.0,True
002415.SZ,20260424,equity,86064997034.84,86064997034.84,0.0,True
002415.SZ,20260427,equity,86064997034.84,86064997034.84,0.0,True
002415.SZ,20260428,equity,86064997034.84,86064997034.84,0.0,True
002415.SZ,20260429,equity,86064997034.84,86064997034.84,0.0,True
002415.SZ,20260430,equity,86064997034.84,86064997034.84,0.0,True
002415.SZ,20260424,op_cashflow,-2220444411.11,-2220444411.11,0.0,True
002415.SZ,20260427,op_cashflow,-2220444411.11,-2220444411.11,0.0,True
002415.SZ,20260428,op_cashflow,-2220444411.11,-2220444411.11,0.0,True
002415.SZ,20260429,op_cashflow,-2220444411.11,-2220444411.11,0.0,True
002415.SZ,20260430,op_cashflow,-2220444411.11,-2220444411.11,0.0,True
600487.SH,20260424,roe,0.080112,0.080112,0.0,True
600487.SH,20260427,roe,0.034441,0.034441,0.0,True
600487.SH,20260428,roe,0.034441,0.034441,0.0,True
600487.SH,20260429,roe,0.034441,0.034441,0.0,True
600487.SH,20260430,roe,0.034441,0.034441,0.0,True
600487.SH,20260424,grossprofit_margin,0.133484,0.133484,0.0,True
600487.SH,20260427,grossprofit_margin,0.159795,0.159795,0.0,True
600487.SH,20260428,grossprofit_margin,0.159795,0.159795,0.0,True
600487.SH,20260429,grossprofit_margin,0.159795,0.159795,0.0,True
600487.SH,20260430,grossprofit_margin,0.159795,0.159795,0.0,True
600487.SH,20260424,debt_to_assets,0.536883,0.536883,0.0,True
600487.SH,20260427,debt_to_assets,0.518756,0.518756,0.0,True
600487.SH,20260428,debt_to_assets,0.518756,0.518756,0.0,True
600487.SH,20260429,debt_to_assets,0.518756,0.518756,0.0,True
600487.SH,20260430,debt_to_assets,0.518756,0.518756,0.0,True
600487.SH,20260424,current_ratio,1.4695,1.4695,0.0,True
600487.SH,20260427,current_ratio,1.5963,1.5963,0.0,True
600487.SH,20260428,current_ratio,1.5963,1.5963,0.0,True
600487.SH,20260429,current_ratio,1.5963,1.5963,0.0,True
600487.SH,20260430,current_ratio,1.5963,1.5963,0.0,True
600487.SH,20260424,net_income,2537141988.81,2537141988.81,0.0,True
600487.SH,20260427,net_income,1181936812.75,1181936812.75,0.0,True
600487.SH,20260428,net_income,1181936812.75,1181936812.75,0.0,True
600487.SH,20260429,net_income,1181936812.75,1181936812.75,0.0,True
600487.SH,20260430,net_income,1181936812.75,1181936812.75,0.0,True
600487.SH,20260424,revenue,49620509007.93,49620509007.93,0.0,True
600487.SH,20260427,revenue,17790560069.79,17790560069.79,0.0,True
600487.SH,20260428,revenue,17790560069.79,17790560069.79,0.0,True
600487.SH,20260429,revenue,17790560069.79,17790560069.79,0.0,True
600487.SH,20260430,revenue,17790560069.79,17790560069.79,0.0,True
600487.SH,20260424,total_assets,71911230952.66,71911230952.66,0.0,True
600487.SH,20260427,total_assets,74172904176.25,74172904176.25,0.0,True
600487.SH,20260428,total_assets,74172904176.25,74172904176.25,0.0,True
600487.SH,20260429,total_assets,74172904176.25,74172904176.25,0.0,True
600487.SH,20260430,total_assets,74172904176.25,74172904176.25,0.0,True
600487.SH,20260424,equity,30777353238.64,30777353238.64,0.0,True
600487.SH,20260427,equity,32408764493.32,32408764493.32,0.0,True
600487.SH,20260428,equity,32408764493.32,32408764493.32,0.0,True
600487.SH,20260429,equity,32408764493.32,32408764493.32,0.0,True
600487.SH,20260430,equity,32408764493.32,32408764493.32,0.0,True
600487.SH,20260424,op_cashflow,493324531.24,493324531.24,0.0,True
600487.SH,20260427,op_cashflow,-193663046.38,-193663046.38,0.0,True
600487.SH,20260428,op_cashflow,-193663046.38,-193663046.38,0.0,True
600487.SH,20260429,op_cashflow,-193663046.38,-193663046.38,0.0,True
600487.SH,20260430,op_cashflow,-193663046.38,-193663046.38,0.0,True
